property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
87646,-37.936015,145.017735,34 Teddington Road,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,1.44453,no direct trip is available,0
87309,-37.941856,145.010031,11 Kerferd Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.86675,no direct trip is available,0
87309,-37.941856,145.010031,11 Kerferd Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.86675,no direct trip is available,0
87645,-37.93611145,145.0063019,34 Mills Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.47226,no direct trip is available,0
87645,-37.93611145,145.0063019,34 Mills Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.47226,no direct trip is available,0
87500,-37.93577,145.012082,20 May Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.96347,no direct trip is available,0
87500,-37.93577,145.012082,20 May Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.96347,no direct trip is available,0
87295,-37.937095,145.009746,103 Willis Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.73313,no direct trip is available,0
87295,-37.937095,145.009746,103 Willis Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.73313,no direct trip is available,0
87806,-37.943086,145.01701,52 David Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19948,1.3581,no direct trip is available,0
87806,-37.943086,145.01701,52 David Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19948,1.3581,no direct trip is available,0
87279,-37.931999,145.01626100000001,10 Bateman Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,1.45912,no direct trip is available,0
87279,-37.931999,145.01626100000001,10 Bateman Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,1.45912,no direct trip is available,0
87862,-37.944615999999996,145.020224,6 Valerian Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19948,1.51491,no direct trip is available,0
87862,-37.944615999999996,145.020224,6 Valerian Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19948,1.51491,no direct trip is available,0
87342,-37.93874359,145.0096436,13 Garden Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.72259,no direct trip is available,0
87342,-37.93874359,145.0096436,13 Garden Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,0.72259,no direct trip is available,0
70679,-37.876974,145.096349,26 Vision Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.5759,no direct trip is available,0
70679,-37.876974,145.096349,26 Vision Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.5759,no direct trip is available,0
70854,-37.880915,145.101313,6 Weabra Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,1.18381,no direct trip is available,0
70854,-37.880915,145.101313,6 Weabra Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,1.18381,no direct trip is available,0
70407,-37.882222,145.102198,1 Jacana Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.29457,no direct trip is available,0
70407,-37.882222,145.102198,1 Jacana Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.29457,no direct trip is available,0
70499,-37.881657,145.092007,12 Tuhan Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.81618,no direct trip is available,0
70499,-37.881657,145.092007,12 Tuhan Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.81618,no direct trip is available,0
70673,-37.8869133,145.1049194,26 Adrian Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.61001,no direct trip is available,0
70673,-37.8869133,145.1049194,26 Adrian Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.61001,no direct trip is available,0
70481,-37.87789917,145.1058044,11 Mawarra Crescent,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.73056,no direct trip is available,0
70481,-37.87789917,145.1058044,11 Mawarra Crescent,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.73056,no direct trip is available,0
70813,-37.884593,145.106082,5 Iskandar Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.33237,no direct trip is available,0
70813,-37.884593,145.106082,5 Iskandar Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.33237,no direct trip is available,0
70690,-37.888615,145.092446,29 Dundee Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19917,1.35832,26,1
70690,-37.888615,145.092446,29 Dundee Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19917,1.35832,26,1
70483,-37.877375,145.105886,11 Melinga Crescent,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.68808,no direct trip is available,0
70483,-37.877375,145.105886,11 Melinga Crescent,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.68808,no direct trip is available,0
70474,-37.881977,145.102136,100 Waverley Road,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.27821,no direct trip is available,0
70474,-37.881977,145.102136,100 Waverley Road,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.27821,no direct trip is available,0
70650,-37.88096619,145.1021729,22 Baradine Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.19627,no direct trip is available,0
70650,-37.88096619,145.1021729,22 Baradine Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.19627,no direct trip is available,0
70851,-37.884128999999994,145.107351,6 Savannah Place,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.24347,no direct trip is available,0
70851,-37.884128999999994,145.107351,6 Savannah Place,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.24347,no direct trip is available,0
71676,-37.860661,145.23331,6 Balmain Court,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.73311,37,1
71676,-37.860661,145.23331,6 Balmain Court,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.73311,37,1
71607,-37.86114,145.231273,5 Cavendish Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.83522,37,1
71607,-37.86114,145.231273,5 Cavendish Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.83522,37,1
71870,-37.85649872,145.2183685,92 Barmah Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19901,4.21456,32,1
71870,-37.85649872,145.2183685,92 Barmah Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19901,4.21456,32,1
71474,-37.852805,145.236122,36 Burlington Crescent,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.82438,37,1
71474,-37.852805,145.236122,36 Burlington Crescent,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.82438,37,1
71603,-37.85963,145.21965,5 Birkdale Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,4.11569,37,1
71603,-37.85963,145.21965,5 Birkdale Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,4.11569,37,1
71174,-37.861275,145.215784,16 Traydal Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19901,4.72493,32,1
71174,-37.861275,145.215784,16 Traydal Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19901,4.72493,32,1
71538,-37.855475,145.238217,4 Seymour Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.07349,37,1
71538,-37.855475,145.238217,4 Seymour Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.07349,37,1
71284,-37.85946,145.231128,20 Saxon Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.66162,37,1
71284,-37.85946,145.231128,20 Saxon Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.66162,37,1
71761,-37.840903,145.222182,7 Juniper Road,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19901,2.58533,32,1
71761,-37.840903,145.222182,7 Juniper Road,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19901,2.58533,32,1
71737,-37.84400558,145.233963,67 Rachelle Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,1.97865,37,1
71737,-37.84400558,145.233963,67 Rachelle Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,1.97865,37,1
71791,-37.858064,145.232198,75 Harold Street,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.48442,37,1
71791,-37.858064,145.232198,75 Harold Street,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.48442,37,1
71456,-37.8548,145.223088,34 Croxteth Way,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.49981,37,1
71456,-37.8548,145.223088,34 Croxteth Way,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.49981,37,1
71006,-37.844394,145.238251,10 Hewitt Court,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,1.87294,37,1
71006,-37.844394,145.238251,10 Hewitt Court,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,1.87294,37,1
71122,-37.863067,145.220555,13a Benwerrin Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,4.40566,37,1
71122,-37.863067,145.220555,13a Benwerrin Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,4.40566,37,1
71525,-37.85567856,145.2359467,4 Mariemont Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.13785,37,1
71525,-37.85567856,145.2359467,4 Mariemont Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.13785,37,1
71730,-37.85546,145.23448100000005,64 Amesbury Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.14803,37,1
71730,-37.85546,145.23448100000005,64 Amesbury Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.14803,37,1
71042,-37.85605621,145.2401276,11 Barrington Crt,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.1117,37,1
71042,-37.85605621,145.2401276,11 Barrington Crt,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.1117,37,1
71687,-37.852994,145.232461,6 Courtney Square,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.945,37,1
71687,-37.852994,145.232461,6 Courtney Square,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.945,37,1
71732,-37.85569,145.2409668,64 Chartwell Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.06279,37,1
71732,-37.85569,145.2409668,64 Chartwell Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.06279,37,1
71079,-37.863735,145.22695900000005,12 Chequers Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,4.23464,37,1
71079,-37.863735,145.22695900000005,12 Chequers Close,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,4.23464,37,1
71367,-37.852233,145.232145,29 Yorkminster Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.87659,37,1
71367,-37.852233,145.232145,29 Yorkminster Avenue,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.87659,37,1
70935,-37.858512,145.22069,1 Adair Court,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.9617,37,1
70935,-37.858512,145.22069,1 Adair Court,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,3.9617,37,1
71757,-37.84912872,145.2398224,7 Downe Place,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.35319,37,1
71757,-37.84912872,145.2398224,7 Downe Place,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.35319,37,1
71185,-37.849892,145.240216,17 Skye Road,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.4312,37,1
71185,-37.849892,145.240216,17 Skye Road,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",GOLDFIELDS,19871,2.4312,37,1
49194,-37.80213547,145.0664215,2/3 Birtles Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19892,2.64932,18,1
49194,-37.80213547,145.0664215,2/3 Birtles Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19892,2.64932,18,1
49457,-37.805139,145.074216,38 Sevenoaks Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.24001,20,1
49457,-37.805139,145.074216,38 Sevenoaks Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.24001,20,1
49720,-37.802259,145.072393,78 Belmore Road,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.59318,20,1
49720,-37.802259,145.072393,78 Belmore Road,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.59318,20,1
49041,-37.806526,145.091485,15 Bruce Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,1.99416,22,1
49041,-37.806526,145.091485,15 Bruce Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,1.99416,22,1
49556,-37.804987,145.099355,5 Carrigal Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19896,1.69664,25,1
49556,-37.804987,145.099355,5 Carrigal Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19896,1.69664,25,1
49048,-37.812395,145.094394,15 Hertford Crescent,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19895,1.36385,21,1
49048,-37.812395,145.094394,15 Hertford Crescent,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19895,1.36385,21,1
49391,-37.809754,145.100087,302 Union Road,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19896,1.17833,25,1
49391,-37.809754,145.100087,302 Union Road,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19896,1.17833,25,1
49559,-37.80503845,145.0900421,5 Collins Court,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,2.14759,22,1
49559,-37.80503845,145.0900421,5 Collins Court,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,2.14759,22,1
49560,-37.810776,145.076703,5 Cremorne Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.57701,20,1
49560,-37.810776,145.076703,5 Cremorne Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.57701,20,1
49015,-37.81488,145.087354,14 Conway Crescent,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,1.05471,22,1
49015,-37.81488,145.087354,14 Conway Crescent,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,1.05471,22,1
48952,-37.807925,145.094941,117 Winmalee Road,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19896,1.58317,25,1
48952,-37.807925,145.094941,117 Winmalee Road,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19896,1.58317,25,1
48912,-37.80723,145.073786,10 Sevenoaks Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.02912,20,1
48912,-37.80723,145.073786,10 Sevenoaks Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.02912,20,1
49067,-37.810276,145.075925,16 Austin Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.64894,20,1
49067,-37.810276,145.075925,16 Austin Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.64894,20,1
49557,-37.81734848,145.07589719999999,5 Carronshore Close,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,0.92225,20,1
49557,-37.81734848,145.07589719999999,5 Carronshore Close,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,0.92225,20,1
49075,-37.806531,145.071529,16 Monash Avenue,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19892,2.17536,18,1
49075,-37.806531,145.071529,16 Monash Avenue,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19892,2.17536,18,1
49634,-37.811285,145.075765,6 Austin Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.54584,20,1
49634,-37.811285,145.075765,6 Austin Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.54584,20,1
49639,-37.805532,145.091024,6 Bruce Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,2.09957,22,1
49639,-37.805532,145.091024,6 Bruce Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19894,2.09957,22,1
49253,-37.806253999999996,145.074186,22 Sevenoaks Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.12173,20,1
49253,-37.806253999999996,145.074186,22 Sevenoaks Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.12173,20,1
49395,-37.81129074,145.0946198,31 Hertford Crescent,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19895,1.47714,21,1
49395,-37.81129074,145.0946198,31 Hertford Crescent,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19895,1.47714,21,1
49532,-37.80748300000001,145.077397,46 Grosvenor Parade,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.92233,20,1
49532,-37.80748300000001,145.077397,46 Grosvenor Parade,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,1.92233,20,1
49519,-37.805406,145.078364,43 Yongala Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.13868,20,1
49519,-37.805406,145.078364,43 Yongala Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.13868,20,1
49622,-37.803293,145.071029,58 Metung Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19892,2.52825,18,1
49622,-37.803293,145.071029,58 Metung Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19892,2.52825,18,1
49646,-37.80384064,145.081955,6 Kaleno View,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.29899,20,1
49646,-37.80384064,145.081955,6 Kaleno View,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,2.29899,20,1
49370,-37.816859,145.078372,3 Salford Avenue,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,0.8852,20,1
49370,-37.816859,145.078372,3 Salford Avenue,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",BAY,19893,0.8852,20,1
62640,-37.83095169,145.2338104,19 Ross Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.98903,37,1
62640,-37.83095169,145.2338104,19 Ross Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.98903,37,1
62651,-37.83281708,145.2385559,1a Sunset Drive,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.72704,37,1
62651,-37.83281708,145.2385559,1a Sunset Drive,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.72704,37,1
62618,-37.825542,145.239278,18 Edna Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.55776,37,1
62618,-37.825542,145.239278,18 Edna Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.55776,37,1
62728,-37.832472,145.258264,22 Danielle Crescent,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19870,1.34736,41,1
62728,-37.832472,145.258264,22 Danielle Crescent,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19870,1.34736,41,1
62828,-37.825255,145.245726,3 Leawara Drive,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.35662,37,1
62828,-37.825255,145.245726,3 Leawara Drive,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.35662,37,1
62879,-37.822388,145.247896,35 Alvena Crescent,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.72295,37,1
62879,-37.822388,145.247896,35 Alvena Crescent,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.72295,37,1
62550,-37.827613,145.250777,14 Banksia Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.5527,37,1
62550,-37.827613,145.250777,14 Banksia Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.5527,37,1
62988,-37.828763,145.252126,5 Mont Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.66744,37,1
62988,-37.828763,145.252126,5 Mont Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.66744,37,1
62536,-37.830996999999996,145.245309,120 Heathmont Road,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.30503,37,1
62536,-37.830996999999996,145.245309,120 Heathmont Road,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.30503,37,1
62713,-37.836125,145.232563,21 Hardy Crescent,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.36605,37,1
62713,-37.836125,145.232563,21 Hardy Crescent,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.36605,37,1
62816,-37.838012,145.234442,3 Bangor Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.39787,37,1
